input_id,link,title,category,address,open_hours,website,phone,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/Kugym+Global+Cargo+Services+%28Nig.%29+Ltd./data=!4m7!3m6!1s0x104e0ad30e49b9a5:0xe381d515165301!8m2!3d9.0773422!4d7.4402646!16s%2Fg%2F11g8g1ywrh!19sChIJpblJDtMKThARAVMWFdWB4wA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Kugym Global Cargo Services (Nig.) Ltd.,Shipping service,"Plot 1176, Kugym Global Cargo Services (Nig.) Ltd., Lobic Motors Building, Cadastral Zone BO61, Mabushi Life Camp Express Way, Mabushi, Abuja, Federal Capital Territory 900108, Federal Capital Territory","{""Friday"":[""8:30 am–5 pm""],""Monday"":[""8:30 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–5 pm""],""Tuesday"":[""8:30 am–5 pm""],""Wednesday"":[""8:30 am–5 pm""]}",,0803 701 4245,3CGR+W4 Abuja,6,3.800000,9.077342,7.440265,64037571895120641,,,Africa/Lagos,,0x104e0ad30e49b9a5:0xe381d515165301,ChIJpblJDtMKThARAVMWFdWB4wA,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Kugym Global Cargo Services (Nig.) Ltd. (Owner)"",""link"":""""}","{""borough"":""Mabushi"",""street"":""Plot 1176, Lobic Motors Building, Cadastral Zone BO61, Mabushi Life Camp Express Way"",""city"":""Abuja, Federal Capital Territory"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/INTROSOFT+LOGISTICS+LTD/data=!4m7!3m6!1s0x104e0bedb92074e5:0x70da8120220d1aad!8m2!3d9.0846388!4d7.4695457!16s%2Fg%2F11h886ypw2!19sChIJ5XQgue0LThARrRoNIiCB2nA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,INTROSOFT LOGISTICS LTD,Logistics service,"Banex Plaza, Suite FC 17A Old, Aminu Kano Cres, Wuse 2, Abuja 900001, Federal Capital Territory","{""Friday"":[""8 am–7 pm""],""Monday"":[""8 am–7 pm""],""Saturday"":[""8 am–7 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–7 pm""],""Tuesday"":[""8 am–7 pm""],""Wednesday"":[""8 am–7 pm""]}",,0903 398 8454,3FM9+VR Abuja,4,4.800000,9.084639,7.469546,8131954052181072557,,,Africa/Lagos,,0x104e0bedb92074e5:0x70da8120220d1aad,ChIJ5XQgue0LThARrRoNIiCB2nA,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""INTROSOFT LOGISTICS LTD (Owner)"",""link"":""""}","{""borough"":""Wuse 2"",""street"":""Banex Plaza, Suite FC 17A Old, Aminu Kano Cres"",""city"":""Abuja"",""postal_code"":""900001"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/ABC+Transport/data=!4m7!3m6!1s0x104e0b2b24261d47:0xf8e0e843227553bb!8m2!3d9.0664822!4d7.4386286!16s%2Fg%2F1hhwn7062!19sChIJRx0mJCsLThARu1N1IkPo4Pg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,ABC Transport,Transportation service,"Berger Junction, No. 36 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory","{""Friday"":[""5 am–11 pm""],""Monday"":[""5 am–11 pm""],""Saturday"":[""5 am–11 pm""],""Sunday"":[""5 am–11 pm""],""Thursday"":[""5 am–11 pm""],""Tuesday"":[""5 am–11 pm""],""Wednesday"":[""5 am–11 pm""]}",http://www.abctransport.com/,0814 255 2436,3C8Q+HF Abuja,2876,3.800000,9.066482,7.438629,17933589091227882427,,,Africa/Lagos,,0x104e0b2b24261d47:0xf8e0e843227553bb,ChIJRx0mJCsLThARu1N1IkPo4Pg,null,null,"{""link"":"""",""source"":""""}","{""id"":""116577314472836651124"",""name"":""ABC Transport (Owner)"",""link"":""https://www.google.com/maps/contrib/116577314472836651124""}","{""borough"":""Utako"",""street"":""Berger Junction, No. 36 A.E. Ekukinam St"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true}]}]",
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/Gojopal+Cargo+services/data=!4m7!3m6!1s0x104e0baf7827b571:0xc325b878274713b5!8m2!3d9.0585927!4d7.4894131!16s%2Fg%2F11p45lgrb2!19sChIJcbUneK8LThARtRNHJ3i4JcM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Gojopal Cargo services,Logistics service,"Statement Hotels Complex (Behind Federal High Court, C01, 2nd Floor, Central Business District, Abuja, Federal Capital Territory",{},http://gojopal.com.ng/,0817 990 8772,,1,5.000000,9.058593,7.489413,14061848237728797621,,,Africa/Lagos,,0x104e0baf7827b571:0xc325b878274713b5,ChIJcbUneK8LThARtRNHJ3i4JcM,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Gojopal Cargo services (Owner)"",""link"":""""}","{""borough"":""Central Business District"",""street"":""Statement Hotels Complex (Behind Federal High Court, C01, 2nd Floor"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,"Ferdyodey5@gmail.com, info@gojopal.com.ng"
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/DMX+LOGISTICS+ABUJA/data=!4m7!3m6!1s0x104e0b4f332a5e4f:0x7ee2bf470383145c!8m2!3d9.0767916!4d7.4710102!16s%2Fg%2F11q1qc6d61!19sChIJT14qM08LThARXBSDA0e_4n4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,DMX LOGISTICS ABUJA,Logistics service,"9 Santana Cl, Wuse 2, Abuja 900288, Federal Capital Territory","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",https://www.instagram.com/dmxng/,0808 907 1190,3FGC+PC Abuja,10,5.000000,9.076792,7.471010,9143080505238033500,,,Africa/Lagos,,0x104e0b4f332a5e4f:0x7ee2bf470383145c,ChIJT14qM08LThARXBSDA0e_4n4,null,null,"{""link"":"""",""source"":""""}","{""id"":""115901458326552114591"",""name"":""DMX LOGISTICS ABUJA (Owner)"",""link"":""https://www.google.com/maps/contrib/115901458326552114591""}","{""borough"":""Wuse 2"",""street"":""9 Santana Cl"",""city"":""Abuja"",""postal_code"":""900288"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/FLUGOS+LOGISTICS+SERVICES/data=!4m7!3m6!1s0x104e0b8f6d852bab:0xef789688045be9f2!8m2!3d9.0774714!4d7.4938868!16s%2Fg%2F11h_112nfh!19sChIJqyuFbY8LThAR8ulbBIiWeO8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,FLUGOS LOGISTICS SERVICES,Import export company,"4th Floor, FLUGOS LOGISTICS SERVICES, ITF House, 6 Adetokunbo Ademola Cres, Maitama, Abuja 900271, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",http://www.flugoslogistics.com/,0808 888 9861,3FGV+XH Abuja,26,4.000000,9.077471,7.493887,17255707483202906610,,,Africa/Lagos,,0x104e0b8f6d852bab:0xef789688045be9f2,ChIJqyuFbY8LThAR8ulbBIiWeO8,null,null,"{""link"":"""",""source"":""""}","{""id"":""106507704689128372360"",""name"":""FLUGOS LOGISTICS SERVICES (Owner)"",""link"":""https://www.google.com/maps/contrib/106507704689128372360""}","{""borough"":""Maitama"",""street"":""4th Floor, ITF House, 6 Adetokunbo Ademola Cres"",""city"":""Abuja"",""postal_code"":""900271"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]}]",
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/Porter+Express/data=!4m7!3m6!1s0x104e719618abc31b:0xef79b8b7a47a3ebb!8m2!3d9.0539874!4d7.4380391!16s%2Fg%2F11j8hxzpxd!19sChIJG8OrGJZxThARuz56pLe4ee8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Porter Express,Logistics service,"Plot 976, Olusegun Obasanjo way , Threshold Business suite Suite 2F9, Wuye, Ankuru 900271, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",,0906 656 4406,3C3Q+H6 Ankuru,27,4.900000,9.053987,7.438039,17256026546124766907,,,Africa/Lagos,,0x104e719618abc31b:0xef79b8b7a47a3ebb,ChIJG8OrGJZxThARuz56pLe4ee8,null,null,"{""link"":"""",""source"":""""}","{""id"":""117859843855774365764"",""name"":""Porter Express (Owner)"",""link"":""https://www.google.com/maps/contrib/117859843855774365764""}","{""borough"":""Wuye"",""street"":""Plot 976, Olusegun Obasanjo way , Threshold Business suite Suite 2F9"",""city"":""Ankuru"",""postal_code"":""900271"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/CHISCO+TRANSPORT+NIG+LTD+ABUJA/data=!4m7!3m6!1s0x104e0b2bd2349a4b:0x230b2bcb4c5a8bdb!8m2!3d9.0667984!4d7.4430955!16s%2Fg%2F1tdpj6qg!19sChIJS5o00isLThAR24taTMsrCyM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,CHISCO TRANSPORT NIG LTD ABUJA,Transportation service,"PLOT 176, CHISCO TRANSPORT NIG LTD ABUJA, UTAKO DISTRICT, A.E. Ekukinam St, opp. MFM, AMAC, Abuja 900108, Federal Capital Territory","{""Friday"":[""7 am–6 pm""],""Monday"":[""7 am–6 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""7 am–6 pm""],""Tuesday"":[""7 am–6 pm""],""Wednesday"":[""7 am–6 pm""]}",http://www.chiscotransport.com.ng/,0806 811 9667,3C8V+P6 Abuja,1202,3.600000,9.066798,7.443096,2525160168230652891,,,Africa/Lagos,,0x104e0b2bd2349a4b:0x230b2bcb4c5a8bdb,ChIJS5o00isLThAR24taTMsrCyM,null,null,"{""link"":"""",""source"":""""}","{""id"":""115420832701219552328"",""name"":""CHISCO TRANSPORT NIG LTD ABUJA (Owner)"",""link"":""https://www.google.com/maps/contrib/115420832701219552328""}","{""borough"":""AMAC"",""street"":""PLOT 176, UTAKO DISTRICT, A.E. Ekukinam St, opp. MFM"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true}]}]",customer.care@chiscogroupng.com
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/ATAC+Logistics/data=!4m7!3m6!1s0x104e74d4d2c00001:0x224e21548700ba81!8m2!3d9.0665661!4d7.4379377!16s%2Fg%2F11rb4sbrcp!19sChIJAQDA0tR0ThARgboAh1QhTiI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,ATAC Logistics,Freight forwarding service,"Abraham Plaza, beside ABC Transport Service, Jabi, Abuja 900108, Federal Capital Territory",{},,0906 926 9157,3C8Q+J5 Abuja,1,5.000000,9.066566,7.437938,2471949892398922369,,,Africa/Lagos,,0x104e74d4d2c00001:0x224e21548700ba81,ChIJAQDA0tR0ThARgboAh1QhTiI,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""ATAC Logistics (Owner)"",""link"":""""}","{""borough"":""Jabi"",""street"":""Abraham Plaza, beside ABC Transport Service"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
3b9193d7-60f2-4128-8bc6-b8120b7359a6,https://www.google.com/maps/place/RTG+CARGO+AND+LOGISTICS+ABUJA+OFFICE/data=!4m7!3m6!1s0x104ddf0014e6118f:0x842a6330e4d8625!8m2!3d9.1458919!4d7.3637051!16s%2Fg%2F11xzg8b__r!19sChIJjxHmFADfTRARJYZNDjOmQgg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,RTG CARGO AND LOGISTICS ABUJA OFFICE,Freight forwarding service,"DUTSE-PE MODEL MARKET, Akpabuyo Rd, Kubwa 900211, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",http://www.rtgcargo.com/,0901 087 3360,49W7+9F Kubwa,6,5.000000,9.145892,7.363705,595220838979831333,,,Africa/Lagos,,0x104ddf0014e6118f:0x842a6330e4d8625,ChIJjxHmFADfTRARJYZNDjOmQgg,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""RTG CARGO AND LOGISTICS ABUJA OFFICE (Owner)"",""link"":""""}","{""borough"":"""",""street"":""DUTSE-PE MODEL MARKET, Akpabuyo Rd"",""city"":""Kubwa"",""postal_code"":""900211"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/DHL+EXPRESS+K-CITY+PLAZA/data=!4m7!3m6!1s0x104e0b8fd322747b:0x9b09b4a63405b82b!8m2!3d9.0792758!4d7.4628281!16s%2Fg%2F11svk6m4b7!19sChIJe3Qi048LThARK7gFNKa0CZs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,DHL EXPRESS K-CITY PLAZA,Courier service,"SHOP DFF2, DHL EXPRESS K-CITY PLAZA, K-CITY PLAZA, PLOT 538 Aminu Kano Cres, Wuse 2, Abuja 904101, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""9 am–4:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",,0907 596 2940,3FH7+P4 Abuja,57,4.900000,9.079276,7.462828,11171658976599586859,,,Africa/Lagos,,0x104e0b8fd322747b:0x9b09b4a63405b82b,ChIJe3Qi048LThARK7gFNKa0CZs,null,null,"{""link"":"""",""source"":""""}","{""id"":""110569144572877428675"",""name"":""DHL EXPRESS K-CITY PLAZA (Owner)"",""link"":""https://www.google.com/maps/contrib/110569144572877428675""}","{""borough"":""Wuse 2"",""street"":""SHOP DFF2, K-CITY PLAZA, PLOT 538 Aminu Kano Cres"",""city"":""Abuja"",""postal_code"":""904101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/DHL+EXPRESS+COURIER+SERVICES/data=!4m7!3m6!1s0x104e0aee2e2ea3b3:0xa0efc5b2a3f4dfa4!8m2!3d9.0838125!4d7.4693897!16s%2Fg%2F1tf09pdr!19sChIJs6MuLu4KThARpN_0o7LF76A?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,DHL EXPRESS COURIER SERVICES,Courier service,"New Banex Plaza, PLOT 750 Aminu Kano Cres, opposite TUG CENTER, beside SLOT PHONES LTD, Wuse 2, Abuja 904101, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""9 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",,0803 951 9345,3FM9+GQ Abuja,139,4.000000,9.083812,7.469390,11596704936547901348,,,Africa/Lagos,,0x104e0aee2e2ea3b3:0xa0efc5b2a3f4dfa4,ChIJs6MuLu4KThARpN_0o7LF76A,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""DHL EXPRESS COURIER SERVICES (Owner)"",""link"":""""}","{""borough"":""Wuse 2"",""street"":""New Banex Plaza, PLOT 750 Aminu Kano Cres, opposite TUG CENTER, beside SLOT PHONES LTD"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true},{""name"":""Online appointments"",""enabled"":false}]}]",
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/DHL/data=!4m7!3m6!1s0x104e0a5510c7462b:0x61da543ca3e68588!8m2!3d9.0564606!4d7.4661508!16s%2Fg%2F1tf8j3vc!19sChIJK0bHEFUKThARiIXmozxU2mE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,DHL,Shipping and mailing service,"Zone 3, DHL, Fidelity Place, 7 Kabale Close, Off Sultan Abubakar Wy, Wuse, Abuja 904101, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""9:30 am–2 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",http://www.dhl.com.ng/,0808 073 7853,3F48+HF Abuja,777,4.100000,9.056461,7.466151,7051040786026497416,,,Africa/Lagos,,0x104e0a5510c7462b:0x61da543ca3e68588,ChIJK0bHEFUKThARiIXmozxU2mE,null,null,"{""link"":"""",""source"":""""}","{""id"":""110052096251946428236"",""name"":""DHL (Owner)"",""link"":""https://www.google.com/maps/contrib/110052096251946428236""}","{""borough"":""Wuse"",""street"":""Zone 3, Fidelity Place, 7 Kabale Close, Off Sultan Abubakar Wy"",""city"":""Abuja"",""postal_code"":""904101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true}]}]",
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/Abex+Express+Parcel+Services/data=!4m7!3m6!1s0x104e0b4bd26491b9:0xb69413e62534f401!8m2!3d9.0667286!4d7.4630234!16s%2Fg%2F11tfbdmvxt!19sChIJuZFk0ksLThARAfQ0JeYTlLY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Abex Express Parcel Services,Shipping service,"Plot 1985 H/Macaulay Suite B5 Wuse Shopping Plaza, Wuse Zone 5, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",,,3F87+M6 Abuja,0,0.000000,9.066729,7.463023,13156162290643694593,,,Africa/Lagos,,0x104e0b4bd26491b9:0xb69413e62534f401,ChIJuZFk0ksLThARAfQ0JeYTlLY,null,null,"{""link"":"""",""source"":""""}","{""id"":""101554743119318830286"",""name"":""Abex Express Parcel Services (Owner)"",""link"":""https://www.google.com/maps/contrib/101554743119318830286""}","{""borough"":""Wuse"",""street"":""Plot 1985 H/Macaulay Suite B5 Wuse Shopping Plaza, Wuse Zone 5"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/Sammy+Legend+Logistics/data=!4m7!3m6!1s0x104e0b3fad3ddcd7:0xc3c3238262b6b0fd!8m2!3d9.0669239!4d7.4585072!16s%2Fg%2F11pq92kb5v!19sChIJ19w9rT8LThAR_bC2YoIjw8M?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Sammy Legend Logistics,Courier service,"shop 24 wuse shopping complex, wuse zone 5, Abuja, 900211, Federal Capital Territory","{""Friday"":[""7 am–7 pm""],""Monday"":[""8 am–7 pm""],""Saturday"":[""7 am–7 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–7 pm""],""Tuesday"":[""8 am–7 pm""],""Wednesday"":[""8 am–7 pm""]}",,0909 967 9210,3F85+QC Abuja,0,0.000000,9.066924,7.458507,14106157500763386109,,,Africa/Lagos,,0x104e0b3fad3ddcd7:0xc3c3238262b6b0fd,ChIJ19w9rT8LThAR_bC2YoIjw8M,null,null,"{""link"":"""",""source"":""""}","{""id"":""100892142502801148957"",""name"":""Sammy Legend Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/100892142502801148957""}","{""borough"":""Wuse"",""street"":""shop 24 wuse shopping complex, wuse zone 5, Abuja"",""city"":""Abuja"",""postal_code"":""900211"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/SOLBEAT+ENTERPRISES+-+Dufan%28UPS+Partner%29/data=!4m7!3m6!1s0x104e0b741238bff5:0x75b029ed94002744!8m2!3d9.0671594!4d7.4629454!16s%2Fg%2F11x1xtpnzy!19sChIJ9b84EnQLThARRCcAlO0psHU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,SOLBEAT ENTERPRISES - Dufan(UPS Partner),Courier service,"Zone 5, SOLBEAT ENTERPRISES - Dufan(UPS Partner), Wuse Shopping Plaza, Suite B20, 15 Mombasa St, behind Golden Gate Hotel, Wuse, Abuja 900285, Federal Capital Territory","{""Friday"":[""8:30 am–6 pm""],""Monday"":[""8:30 am–6 pm""],""Saturday"":[""10 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–6 pm""],""Tuesday"":[""8:30 am–6 pm""],""Wednesday"":[""8:30 am–6 pm""]}",,0802 200 1694,3F87+V5 Abuja,0,0.000000,9.067159,7.462945,8480324198705669956,,,Africa/Lagos,,0x104e0b741238bff5:0x75b029ed94002744,ChIJ9b84EnQLThARRCcAlO0psHU,null,null,"{""link"":"""",""source"":""""}","{""id"":""112904420186519333681"",""name"":""SOLBEAT ENTERPRISES - Dufan(UPS Partner) (Owner)"",""link"":""https://www.google.com/maps/contrib/112904420186519333681""}","{""borough"":""Wuse"",""street"":""Zone 5, Wuse Shopping Plaza, Suite B20, 15 Mombasa St, behind Golden Gate Hotel"",""city"":""Abuja"",""postal_code"":""900285"",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
158f4fa1-bf1d-4f5f-b188-0677711b4da1,https://www.google.com/maps/place/DHL+Service+Point+%28BLESSING+ONWUBUOYA+NGOZI%29/data=!4m7!3m6!1s0x105a1b2cd898903d:0x3b0c4c201654538a!8m2!3d9.0688476!4d7.4649501!16s%2Fg%2F11rbz08t7g!19sChIJPZCY2CwbWhARilNUFiBMDDs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,DHL Service Point (BLESSING ONWUBUOYA NGOZI),Courier service,"JIKOWYI OPPOSITE ABINO FILLING STATION, Abuja, Federal Capital Territory","{""Friday"":[""8 am–1 pm"",""2–6 pm""],""Monday"":[""8 am–1 pm"",""2–6 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–1 pm"",""2–6 pm""],""Tuesday"":[""8 am–1 pm"",""2–6 pm""],""Wednesday"":[""8 am–1 pm"",""2–6 pm""]}",https://locator.dhl.com/results?address=id:ABV472&language=en&lc=NG&resultUom=km&clientAppCode=GYD,0803 907 7000,3F97+GX Abuja,0,0.000000,9.068848,7.464950,4254859448655565706,,,Africa/Lagos,,0x105a1b2cd898903d:0x3b0c4c201654538a,ChIJPZCY2CwbWhARilNUFiBMDDs,null,null,"{""link"":"""",""source"":""""}","{""id"":""117838301389211529185"",""name"":""DHL Service Point (BLESSING ONWUBUOYA NGOZI) (Owner)"",""link"":""https://www.google.com/maps/contrib/117838301389211529185""}","{""borough"":""Wuse"",""street"":""JIKOWYI OPPOSITE ABINO FILLING STATION"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,null,
